rxnID	rxnName	equation	flux
r_2709_REV	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (16:1) --> monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-16:1, 2-16:1)	0.0
r_2710	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-18:0, 2-16:1) --> cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (18:0)	0.0
r_2710_REV	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (18:0) --> monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-18:0, 2-16:1)	0.0
r_2711	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-18:1, 2-16:1) --> cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (18:1)	0.0
r_2711_REV	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-18:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (18:1) --> monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-18:1, 2-16:1)	0.0
r_2712	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-16:0, 2-18:1) --> 1-acylglycerophosphocholine (16:0) + cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1)	0.0
r_2712_REV	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + 1-acylglycerophosphocholine (16:0) + cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1) --> monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-16:0, 2-18:1)	0.0
r_2713	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-16:1, 2-18:1) --> 1-acylglycerophosphocholine (16:1) + cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1)	0.0
r_2713_REV	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + 1-acylglycerophosphocholine (16:1) + cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1) --> monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-16:1, 2-18:1)	0.0
r_2714	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-18:0, 2-18:1) --> 1-acylglycerophosphocholine (18:0) + cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1)	0.0
r_2714_REV	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + 1-acylglycerophosphocholine (18:0) + cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1) --> monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-18:0, 2-18:1)	0.0
r_2715	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-18:1, 2-18:1) --> 1-acylglycerophosphocholine (18:1) + cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1)	0.0
r_2715_REV	MLCL (2-18:1, 3-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + 1-acylglycerophosphocholine (18:1) + cardiolipin (1-18:1, 2-18:1, 3-16:1, 4-18:1) --> monolysocardiolipin (2-18:1, 3-16:1, 4-18:1) + phosphatidylcholine (1-18:1, 2-18:1)	0.0
r_2716	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:0, 2-16:1) --> cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (16:0)	0.0
r_2716_REV	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (16:0) --> monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:0, 2-16:1)	0.0
r_2717	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:1, 2-16:1) --> cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (16:1)	0.0
r_2717_REV	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (16:1) --> monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:1, 2-16:1)	0.0
r_2718	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:0, 2-16:1) --> cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (18:0)	0.0
r_2718_REV	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (18:0) --> monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:0, 2-16:1)	0.0
r_2719	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:1, 2-16:1) --> cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (18:1)	0.0
r_2719_REV	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (18:1) --> monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:1, 2-16:1)	0.0
r_2720	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:0, 2-18:1) --> cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (16:0)	0.0
r_2720_REV	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (16:0) --> monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:0, 2-18:1)	0.0
r_2721	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:1, 2-18:1) --> cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (16:1)	0.0
r_2721_REV	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (16:1) --> monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:1, 2-18:1)	0.0
r_2722	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:0, 2-18:1) --> cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (18:0)	0.0
r_2722_REV	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (18:0) --> monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:0, 2-18:1)	0.0
r_2723	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:1, 2-18:1) --> cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (18:1)	0.0
r_2723_REV	MLCL (1-16:0, 2-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (18:1) --> monolysocardiolipin (1-16:0, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:1, 2-18:1)	0.0
r_2724	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-16:0, 2-16:1) --> cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (16:0)	0.0
r_2724_REV	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (16:0) --> monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-16:0, 2-16:1)	0.0
r_2725	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-16:1, 2-16:1) --> cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (16:1)	0.0
r_2725_REV	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (16:1) --> monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-16:1, 2-16:1)	0.0
r_2726	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-18:0, 2-16:1) --> cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (18:0)	0.0
r_2726_REV	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (18:0) --> monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-18:0, 2-16:1)	0.0
r_2727	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-18:1, 2-16:1) --> cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (18:1)	0.0
r_2727_REV	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:0, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (18:1) --> monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-18:1, 2-16:1)	0.0
r_2728	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-16:0, 2-18:1) --> 1-acylglycerophosphocholine (16:0) + cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1)	0.0
r_2728_REV	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + 1-acylglycerophosphocholine (16:0) + cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1) --> monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-16:0, 2-18:1)	0.0
r_2729	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-16:1, 2-18:1) --> 1-acylglycerophosphocholine (16:1) + cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1)	0.0
r_2729_REV	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + 1-acylglycerophosphocholine (16:1) + cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1) --> monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-16:1, 2-18:1)	0.0
r_2730	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-18:0, 2-18:1) --> 1-acylglycerophosphocholine (18:0) + cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1)	0.0
r_2730_REV	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + 1-acylglycerophosphocholine (18:0) + cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1) --> monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-18:0, 2-18:1)	0.0
r_2731	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-18:1, 2-18:1) --> 1-acylglycerophosphocholine (18:1) + cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1)	0.0
r_2731_REV	MLCL (1-16:0, 2-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + 1-acylglycerophosphocholine (18:1) + cardiolipin (1-16:0, 2-16:1, 3-18:1, 4-18:1) --> monolysocardiolipin (1-16:0, 2-16:1, 4-18:1) + phosphatidylcholine (1-18:1, 2-18:1)	0.0
r_2732	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:0, 2-16:1) --> cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (16:0)	0.0
r_2732_REV	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (16:0) --> monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:0, 2-16:1)	0.0
r_2733	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:1, 2-16:1) --> cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (16:1)	0.0
r_2733_REV	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (16:1) --> monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:1, 2-16:1)	0.0
r_2734	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:0, 2-16:1) --> cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (18:0)	0.0
r_2734_REV	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (18:0) --> monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:0, 2-16:1)	0.0
r_2735	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:1, 2-16:1) --> cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (18:1)	0.0
r_2735_REV	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-16:1) + 1-acylglycerophosphocholine (18:1) --> monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:1, 2-16:1)	0.0
r_2736	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:0, 2-18:1) --> cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (16:0)	0.0
r_2736_REV	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (16:0) --> monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:0, 2-18:1)	0.0
r_2737	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:1, 2-18:1) --> cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (16:1)	0.0
r_2737_REV	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (16:1) --> monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-16:1, 2-18:1)	0.0
r_2738	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:0, 2-18:1) --> cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (18:0)	0.0
r_2738_REV	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (18:0) --> monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:0, 2-18:1)	0.0
r_2739	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:1, 2-18:1) --> cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (18:1)	0.0
r_2739_REV	MLCL (1-16:1, 2-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-16:1, 3-18:1, 4-16:1) + 1-acylglycerophosphocholine (18:1) --> monolysocardiolipin (1-16:1, 2-16:1, 4-16:1) + phosphatidylcholine (1-18:1, 2-18:1)	0.0
r_2740	MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:1, 2-16:1, 4-18:1) + phosphatidylcholine (1-16:0, 2-16:1) --> cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (16:0)	0.0
r_2740_REV	MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (16:0) --> monolysocardiolipin (1-16:1, 2-16:1, 4-18:1) + phosphatidylcholine (1-16:0, 2-16:1)	0.0
r_2741	MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:1, 2-16:1, 4-18:1) + phosphatidylcholine (1-16:1, 2-16:1) --> cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (16:1)	0.0
r_2741_REV	MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (16:1) --> monolysocardiolipin (1-16:1, 2-16:1, 4-18:1) + phosphatidylcholine (1-16:1, 2-16:1)	0.0
r_2742	MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:1, 2-16:1, 4-18:1) + phosphatidylcholine (1-18:0, 2-16:1) --> cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (18:0)	0.0
r_2742_REV	MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (18:0) --> monolysocardiolipin (1-16:1, 2-16:1, 4-18:1) + phosphatidylcholine (1-18:0, 2-16:1)	0.0
r_2743	MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane	0.04273831631073971 prot_Q06510 + monolysocardiolipin (1-16:1, 2-16:1, 4-18:1) + phosphatidylcholine (1-18:1, 2-16:1) --> cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (18:1)	0.0
r_2743_REV	MLCL (1-16:1, 2-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane (reversible)	0.04273831631073971 prot_Q06510 + cardiolipin (1-16:1, 2-16:1, 3-16:1, 4-18:1) + 1-acylglycerophosphocholine (18:1) --> monolysocardiolipin (1-16:1, 2-16:1, 4-18:1) + phosphatidylcholine (1-18:1, 2-16:1)	0.0
